value,nsamp,name,rep
1,140,basic_boot,58
1,140,perc_boot,58
1,180,HulC,58
1,180,Wald,58
1,180,basic_boot,58
1,180,perc_boot,58
1,20,HulC,58
1,20,Wald,58
1,20,basic_boot,58
1,20,perc_boot,58
1,220,HulC,58
1,220,Wald,58
1,220,basic_boot,58
1,220,perc_boot,58
1,260,HulC,58
1,260,Wald,58
1,260,basic_boot,58
1,260,perc_boot,58
1,300,HulC,58
1,300,Wald,58
1,300,basic_boot,58
1,300,perc_boot,58
1,340,HulC,58
1,340,Wald,58
1,340,basic_boot,58
1,340,perc_boot,58
1,380,HulC,58
1,380,Wald,58
1,380,basic_boot,58
1,380,perc_boot,58
1,420,HulC,58
1,420,Wald,58
1,420,basic_boot,58
1,420,perc_boot,58
1,460,HulC,58
1,460,Wald,58
1,460,basic_boot,58
1,460,perc_boot,58
1,500,HulC,58
1,500,Wald,58
1,500,basic_boot,58
1,500,perc_boot,58
1,60,HulC,58
1,60,Wald,58
1,60,basic_boot,58
1,60,perc_boot,58
1,100,HulC,59
1,100,Wald,59
1,100,basic_boot,59
1,100,perc_boot,59
0,140,HulC,59
1,140,Wald,59
1,140,basic_boot,59
1,140,perc_boot,59
1,180,HulC,59
1,180,Wald,59
1,180,basic_boot,59
1,180,perc_boot,59
1,20,HulC,59
1,20,Wald,59
1,20,basic_boot,59
1,20,perc_boot,59
1,220,HulC,59
1,220,Wald,59
1,220,basic_boot,59
1,220,perc_boot,59
1,260,HulC,59
1,260,Wald,59
1,260,basic_boot,59
1,260,perc_boot,59
1,300,HulC,59
1,300,Wald,59
1,300,basic_boot,59
1,300,perc_boot,59
1,340,HulC,59
1,340,Wald,59
1,340,basic_boot,59
1,340,perc_boot,59
1,380,HulC,59
1,380,Wald,59
1,380,basic_boot,59
1,380,perc_boot,59
1,420,HulC,59
1,420,Wald,59
1,420,basic_boot,59
1,420,perc_boot,59
1,460,HulC,59
1,460,Wald,59
1,460,basic_boot,59
1,460,perc_boot,59
1,500,HulC,59
1,500,Wald,59
1,500,basic_boot,59
1,500,perc_boot,59
1,60,HulC,59
1,60,Wald,59
1,60,basic_boot,59
1,60,perc_boot,59
1,100,HulC,60
1,100,Wald,60
1,100,basic_boot,60
1,100,perc_boot,60
1,140,HulC,60
1,140,Wald,60
1,140,basic_boot,60
1,140,perc_boot,60
0,180,HulC,60
0,180,Wald,60
0,180,basic_boot,60
0,180,perc_boot,60
1,20,HulC,60
1,20,Wald,60
1,20,basic_boot,60
1,20,perc_boot,60
1,220,HulC,60
1,220,Wald,60
1,220,basic_boot,60
1,220,perc_boot,60
1,260,HulC,60
1,260,Wald,60
1,260,basic_boot,60
1,260,perc_boot,60
1,300,HulC,60
1,300,Wald,60
1,300,basic_boot,60
1,300,perc_boot,60
1,340,HulC,60
1,340,Wald,60
1,340,basic_boot,60
1,340,perc_boot,60
1,380,HulC,60
1,380,Wald,60
1,380,basic_boot,60
1,380,perc_boot,60
0,420,HulC,60
0,420,Wald,60
1,420,basic_boot,60
1,420,perc_boot,60
1,460,HulC,60
1,460,Wald,60
1,460,basic_boot,60
1,460,perc_boot,60
0,500,HulC,60
0,500,Wald,60
0,500,basic_boot,60
0,500,perc_boot,60
1,60,HulC,60
1,60,Wald,60
1,60,basic_boot,60
1,60,perc_boot,60
0,100,HulC,61
0,100,Wald,61
1,100,basic_boot,61
0,100,perc_boot,61
1,140,HulC,61
1,140,Wald,61
1,140,basic_boot,61
1,140,perc_boot,61
1,180,HulC,61
1,180,Wald,61
1,180,basic_boot,61
1,180,perc_boot,61
1,20,HulC,61
1,20,Wald,61
1,20,basic_boot,61
1,20,perc_boot,61
1,220,HulC,61
1,220,Wald,61
1,220,basic_boot,61
1,220,perc_boot,61
1,260,HulC,61
1,260,Wald,61
1,260,basic_boot,61
1,260,perc_boot,61
1,300,HulC,61
1,300,Wald,61
1,300,basic_boot,61
1,300,perc_boot,61
1,340,HulC,61
1,340,Wald,61
1,340,basic_boot,61
1,340,perc_boot,61
1,380,HulC,61
1,380,Wald,61
1,380,basic_boot,61
1,380,perc_boot,61
1,420,HulC,61
1,420,Wald,61
1,420,basic_boot,61
1,420,perc_boot,61
1,460,HulC,61
1,460,Wald,61
1,460,basic_boot,61
1,460,perc_boot,61
1,500,HulC,61
1,500,Wald,61
1,500,basic_boot,61
1,500,perc_boot,61
1,60,HulC,61
0,60,Wald,61
0,60,basic_boot,61
0,60,perc_boot,61
0,100,HulC,62
0,100,Wald,62
0,100,basic_boot,62
0,100,perc_boot,62
1,140,HulC,62
1,140,Wald,62
1,140,basic_boot,62
1,140,perc_boot,62
1,180,HulC,62
1,180,Wald,62
1,180,basic_boot,62
1,180,perc_boot,62
1,20,HulC,62
0,20,Wald,62
1,20,basic_boot,62
1,20,perc_boot,62
1,220,HulC,62
1,220,Wald,62
1,220,basic_boot,62
1,220,perc_boot,62
1,260,HulC,62
1,260,Wald,62
1,260,basic_boot,62
1,260,perc_boot,62
1,300,HulC,62
1,300,Wald,62
1,300,basic_boot,62
1,300,perc_boot,62
1,340,HulC,62
1,340,Wald,62
1,340,basic_boot,62
1,340,perc_boot,62
1,380,HulC,62
1,380,Wald,62
1,380,basic_boot,62
1,380,perc_boot,62
1,420,HulC,62
1,420,Wald,62
1,420,basic_boot,62
1,420,perc_boot,62
1,460,HulC,62
1,460,Wald,62
1,460,basic_boot,62
1,460,perc_boot,62
1,500,HulC,62
1,500,Wald,62
1,500,basic_boot,62
1,500,perc_boot,62
1,60,HulC,62
1,60,Wald,62
1,60,basic_boot,62
1,60,perc_boot,62
1,100,HulC,63
1,100,Wald,63
1,100,basic_boot,63
1,100,perc_boot,63
1,140,HulC,63
1,140,Wald,63
1,140,basic_boot,63
1,140,perc_boot,63
1,180,HulC,63
1,180,Wald,63
1,180,basic_boot,63
1,180,perc_boot,63
1,20,HulC,63
1,20,Wald,63
1,20,basic_boot,63
1,20,perc_boot,63
1,220,HulC,63
1,220,Wald,63
1,220,basic_boot,63
1,220,perc_boot,63
1,260,HulC,63
1,260,Wald,63
1,260,basic_boot,63
1,260,perc_boot,63
1,300,HulC,63
1,300,Wald,63
1,300,basic_boot,63
1,300,perc_boot,63
1,340,HulC,63
1,340,Wald,63
1,340,basic_boot,63
1,340,perc_boot,63
1,380,HulC,63
1,380,Wald,63
1,380,basic_boot,63
1,380,perc_boot,63
1,420,HulC,63
1,420,Wald,63
1,420,basic_boot,63
1,420,perc_boot,63
1,460,HulC,63
1,460,Wald,63
1,460,basic_boot,63
1,460,perc_boot,63
1,500,HulC,63
1,500,Wald,63
1,500,basic_boot,63
1,500,perc_boot,63
1,60,HulC,63
1,60,Wald,63
1,60,basic_boot,63
1,60,perc_boot,63
1,100,HulC,64
1,100,Wald,64
1,100,basic_boot,64
1,100,perc_boot,64
1,140,HulC,64
1,140,Wald,64
1,140,basic_boot,64
1,140,perc_boot,64
1,180,HulC,64
1,180,Wald,64
1,180,basic_boot,64
1,180,perc_boot,64
1,20,HulC,64
0,20,Wald,64
1,20,basic_boot,64
1,20,perc_boot,64
1,220,HulC,64
1,220,Wald,64
1,220,basic_boot,64
1,220,perc_boot,64
1,260,HulC,64
0,260,Wald,64
0,260,basic_boot,64
0,260,perc_boot,64
1,300,HulC,64
1,300,Wald,64
1,300,basic_boot,64
1,300,perc_boot,64
1,340,HulC,64
1,340,Wald,64
1,340,basic_boot,64
1,340,perc_boot,64
1,380,HulC,64
1,380,Wald,64
1,380,basic_boot,64
1,380,perc_boot,64
1,420,HulC,64
1,420,Wald,64
1,420,basic_boot,64
1,420,perc_boot,64
1,460,HulC,64
1,460,Wald,64
1,460,basic_boot,64
1,460,perc_boot,64
1,500,HulC,64
1,500,Wald,64
1,500,basic_boot,64
1,500,perc_boot,64
1,60,HulC,64
1,60,Wald,64
1,60,basic_boot,64
1,60,perc_boot,64
1,100,HulC,65
0,100,Wald,65
1,100,basic_boot,65
1,100,perc_boot,65
1,140,HulC,65
0,140,Wald,65
1,140,basic_boot,65
1,140,perc_boot,65
1,180,HulC,65
1,180,Wald,65
1,180,basic_boot,65
1,180,perc_boot,65
1,20,HulC,65
0,20,Wald,65
1,20,basic_boot,65
1,20,perc_boot,65
1,220,HulC,65
1,220,Wald,65
1,220,basic_boot,65
1,220,perc_boot,65
1,260,HulC,65
1,260,Wald,65
1,260,basic_boot,65
1,260,perc_boot,65
1,300,HulC,65
1,300,Wald,65
1,300,basic_boot,65
1,300,perc_boot,65
1,340,HulC,65
1,340,Wald,65
1,340,basic_boot,65
1,340,perc_boot,65
1,380,HulC,65
1,380,Wald,65
1,380,basic_boot,65
1,380,perc_boot,65
1,420,HulC,65
0,420,Wald,65
0,420,basic_boot,65
0,420,perc_boot,65
1,460,HulC,65
1,460,Wald,65
1,460,basic_boot,65
1,460,perc_boot,65
1,500,HulC,65
1,500,Wald,65
1,500,basic_boot,65
1,500,perc_boot,65
1,60,HulC,65
1,60,Wald,65
1,60,basic_boot,65
1,60,perc_boot,65
1,100,HulC,66
1,100,Wald,66
1,100,basic_boot,66
1,100,perc_boot,66
0,140,HulC,66
1,140,Wald,66
1,140,basic_boot,66
1,140,perc_boot,66
1,180,HulC,66
1,180,Wald,66
1,180,basic_boot,66
1,180,perc_boot,66
1,20,HulC,66
1,20,Wald,66
1,20,basic_boot,66
1,20,perc_boot,66
1,220,HulC,66
1,220,Wald,66
1,220,basic_boot,66
1,220,perc_boot,66
1,260,HulC,66
1,260,Wald,66
1,260,basic_boot,66
1,260,perc_boot,66
1,300,HulC,66
1,300,Wald,66
1,300,basic_boot,66
1,300,perc_boot,66
1,340,HulC,66
1,340,Wald,66
1,340,basic_boot,66
1,340,perc_boot,66
1,380,HulC,66
1,380,Wald,66
1,380,basic_boot,66
1,380,perc_boot,66
1,420,HulC,66
1,420,Wald,66
1,420,basic_boot,66
1,420,perc_boot,66
1,460,HulC,66
1,460,Wald,66
1,460,basic_boot,66
1,460,perc_boot,66
1,500,HulC,66
1,500,Wald,66
1,500,basic_boot,66
1,500,perc_boot,66
1,60,HulC,66
1,60,Wald,66
1,60,basic_boot,66
1,60,perc_boot,66
0,100,HulC,67
0,100,Wald,67
1,100,basic_boot,67
1,100,perc_boot,67
1,140,HulC,67
1,140,Wald,67
1,140,basic_boot,67
1,140,perc_boot,67
1,180,HulC,67
1,180,Wald,67
1,180,basic_boot,67
1,180,perc_boot,67
1,20,HulC,67
1,20,Wald,67
1,20,basic_boot,67
1,20,perc_boot,67
1,220,HulC,67
1,220,Wald,67
1,220,basic_boot,67
1,220,perc_boot,67
1,260,HulC,67
1,260,Wald,67
1,260,basic_boot,67
1,260,perc_boot,67
1,300,HulC,67
1,300,Wald,67
1,300,basic_boot,67
1,300,perc_boot,67
1,340,HulC,67
1,340,Wald,67
1,340,basic_boot,67
1,340,perc_boot,67
1,380,HulC,67
1,380,Wald,67
1,380,basic_boot,67
1,380,perc_boot,67
1,420,HulC,67
1,420,Wald,67
1,420,basic_boot,67
1,420,perc_boot,67
1,460,HulC,67
1,460,Wald,67
1,460,basic_boot,67
1,460,perc_boot,67
1,500,HulC,67
1,500,Wald,67
1,500,basic_boot,67
1,500,perc_boot,67
1,60,HulC,67
1,60,Wald,67
1,60,basic_boot,67
1,60,perc_boot,67
1,100,HulC,68
1,100,Wald,68
1,100,basic_boot,68
1,100,perc_boot,68
1,140,HulC,68
1,140,Wald,68
1,140,basic_boot,68
1,140,perc_boot,68
1,180,HulC,68
0,180,Wald,68
0,180,basic_boot,68
0,180,perc_boot,68
1,20,HulC,68
1,20,Wald,68
1,20,basic_boot,68
1,20,perc_boot,68
1,220,HulC,68
1,220,Wald,68
1,220,basic_boot,68
1,220,perc_boot,68
1,260,HulC,68
1,260,Wald,68
1,260,basic_boot,68
1,260,perc_boot,68
1,300,HulC,68
0,300,Wald,68
0,300,basic_boot,68
0,300,perc_boot,68
1,340,HulC,68
1,340,Wald,68
1,340,basic_boot,68
1,340,perc_boot,68
1,380,HulC,68
1,380,Wald,68
1,380,basic_boot,68
1,380,perc_boot,68
1,420,HulC,68
1,420,Wald,68
1,420,basic_boot,68
1,420,perc_boot,68
1,460,HulC,68
1,460,Wald,68
1,460,basic_boot,68
1,460,perc_boot,68
1,500,HulC,68
1,500,Wald,68
1,500,basic_boot,68
1,500,perc_boot,68
1,60,HulC,68
0,60,Wald,68
0,60,basic_boot,68
0,60,perc_boot,68
1,100,HulC,69
1,100,Wald,69
1,100,basic_boot,69
1,100,perc_boot,69
1,140,HulC,69
1,140,Wald,69
1,140,basic_boot,69
1,140,perc_boot,69
1,180,HulC,69
1,180,Wald,69
1,180,basic_boot,69
1,180,perc_boot,69
0,20,HulC,69
1,20,Wald,69
1,20,basic_boot,69
1,20,perc_boot,69
1,220,HulC,69
1,220,Wald,69
1,220,basic_boot,69
1,220,perc_boot,69
1,260,HulC,69
1,260,Wald,69
1,260,basic_boot,69
1,260,perc_boot,69
1,300,HulC,69
1,300,Wald,69
1,300,basic_boot,69
1,300,perc_boot,69
1,340,HulC,69
1,340,Wald,69
1,340,basic_boot,69
1,340,perc_boot,69
1,380,HulC,69
1,380,Wald,69
1,380,basic_boot,69
1,380,perc_boot,69
1,420,HulC,69
1,420,Wald,69
1,420,basic_boot,69
1,420,perc_boot,69
1,460,HulC,69
1,460,Wald,69
1,460,basic_boot,69
1,460,perc_boot,69
1,500,HulC,69
1,500,Wald,69
1,500,basic_boot,69
1,500,perc_boot,69
1,60,HulC,69
1,60,Wald,69
1,60,basic_boot,69
1,60,perc_boot,69
1,100,HulC,70
1,100,Wald,70
1,100,basic_boot,70
1,100,perc_boot,70
1,140,HulC,70
1,140,Wald,70
1,140,basic_boot,70
1,140,perc_boot,70
1,180,HulC,70
1,180,Wald,70
1,180,basic_boot,70
1,180,perc_boot,70
1,20,HulC,70
1,20,Wald,70
1,20,basic_boot,70
1,20,perc_boot,70
1,220,HulC,70
1,220,Wald,70
1,220,basic_boot,70
1,220,perc_boot,70
1,260,HulC,70
1,260,Wald,70
1,260,basic_boot,70
1,260,perc_boot,70
1,300,HulC,70
0,300,Wald,70
1,300,basic_boot,70
0,300,perc_boot,70
0,340,HulC,70
1,340,Wald,70
1,340,basic_boot,70
1,340,perc_boot,70
1,380,HulC,70
1,380,Wald,70
1,380,basic_boot,70
1,380,perc_boot,70
1,420,HulC,70
0,420,Wald,70
0,420,basic_boot,70
0,420,perc_boot,70
1,460,HulC,70
1,460,Wald,70
1,460,basic_boot,70
1,460,perc_boot,70
1,500,HulC,70
0,500,Wald,70
0,500,basic_boot,70
0,500,perc_boot,70
1,60,HulC,70
1,60,Wald,70
1,60,basic_boot,70
1,60,perc_boot,70
1,100,HulC,71
1,100,Wald,71
1,100,basic_boot,71
1,100,perc_boot,71
1,140,HulC,71
1,140,Wald,71
1,140,basic_boot,71
1,140,perc_boot,71
1,180,HulC,71
1,180,Wald,71
1,180,basic_boot,71
1,180,perc_boot,71
1,20,HulC,71
0,20,Wald,71
1,20,basic_boot,71
1,20,perc_boot,71
1,220,HulC,71
1,220,Wald,71
1,220,basic_boot,71
1,220,perc_boot,71
1,260,HulC,71
1,260,Wald,71
1,260,basic_boot,71
1,260,perc_boot,71
1,300,HulC,71
1,300,Wald,71
1,300,basic_boot,71
1,300,perc_boot,71
1,340,HulC,71
1,340,Wald,71
1,340,basic_boot,71
1,340,perc_boot,71
1,380,HulC,71
1,380,Wald,71
1,380,basic_boot,71
1,380,perc_boot,71
1,420,HulC,71
1,420,Wald,71
1,420,basic_boot,71
1,420,perc_boot,71
1,460,HulC,71
1,460,Wald,71
1,460,basic_boot,71
1,460,perc_boot,71
1,500,HulC,71
1,500,Wald,71
1,500,basic_boot,71
1,500,perc_boot,71
1,60,HulC,71
1,60,Wald,71
1,60,basic_boot,71
1,60,perc_boot,71
1,100,HulC,72
1,100,Wald,72
1,100,basic_boot,72
1,100,perc_boot,72
1,140,HulC,72
1,140,Wald,72
1,140,basic_boot,72
1,140,perc_boot,72
1,180,HulC,72
1,180,Wald,72
1,180,basic_boot,72
1,180,perc_boot,72
1,20,HulC,72
1,20,Wald,72
1,20,basic_boot,72
1,20,perc_boot,72
1,220,HulC,72
0,220,Wald,72
0,220,basic_boot,72
1,220,perc_boot,72
1,260,HulC,72
1,260,Wald,72
1,260,basic_boot,72
1,260,perc_boot,72
1,300,HulC,72
1,300,Wald,72
1,300,basic_boot,72
1,300,perc_boot,72
1,340,HulC,72
1,340,Wald,72
1,340,basic_boot,72
1,340,perc_boot,72
1,380,HulC,72
1,380,Wald,72
1,380,basic_boot,72
1,380,perc_boot,72
1,420,HulC,72
1,420,Wald,72
1,420,basic_boot,72
1,420,perc_boot,72
1,460,HulC,72
1,460,Wald,72
1,460,basic_boot,72
1,460,perc_boot,72
1,500,HulC,72
1,500,Wald,72
1,500,basic_boot,72
1,500,perc_boot,72
1,60,HulC,72
1,60,Wald,72
1,60,basic_boot,72
1,60,perc_boot,72
1,100,HulC,73
1,100,Wald,73
1,100,basic_boot,73
1,100,perc_boot,73
1,140,HulC,73
1,140,Wald,73
1,140,basic_boot,73
1,140,perc_boot,73
1,180,HulC,73
1,180,Wald,73
1,180,basic_boot,73
1,180,perc_boot,73
1,20,HulC,73
1,20,Wald,73
1,20,basic_boot,73
1,20,perc_boot,73
1,220,HulC,73
1,220,Wald,73
1,220,basic_boot,73
1,220,perc_boot,73
1,260,HulC,73
1,260,Wald,73
1,260,basic_boot,73
1,260,perc_boot,73
1,300,HulC,73
1,300,Wald,73
1,300,basic_boot,73
1,300,perc_boot,73
1,340,HulC,73
1,340,Wald,73
1,340,basic_boot,73
1,340,perc_boot,73
1,380,HulC,73
1,380,Wald,73
1,380,basic_boot,73
1,380,perc_boot,73
1,420,HulC,73
1,420,Wald,73
1,420,basic_boot,73
1,420,perc_boot,73
1,460,HulC,73
1,460,Wald,73
1,460,basic_boot,73
1,460,perc_boot,73
1,500,HulC,73
1,500,Wald,73
1,500,basic_boot,73
1,500,perc_boot,73
0,60,HulC,73
1,60,Wald,73
1,60,basic_boot,73
1,60,perc_boot,73
1,100,HulC,74
1,100,Wald,74
1,100,basic_boot,74
1,100,perc_boot,74
1,140,HulC,74
1,140,Wald,74
1,140,basic_boot,74
1,140,perc_boot,74
1,180,HulC,74
1,180,Wald,74
1,180,basic_boot,74
1,180,perc_boot,74
1,20,HulC,74
1,20,Wald,74
1,20,basic_boot,74
1,20,perc_boot,74
1,220,HulC,74
1,220,Wald,74
1,220,basic_boot,74
1,220,perc_boot,74
1,260,HulC,74
1,260,Wald,74
1,260,basic_boot,74
1,260,perc_boot,74
1,300,HulC,74
1,300,Wald,74
1,300,basic_boot,74
1,300,perc_boot,74
1,340,HulC,74
1,340,Wald,74
1,340,basic_boot,74
1,340,perc_boot,74
0,380,HulC,74
1,380,Wald,74
1,380,basic_boot,74
1,380,perc_boot,74
1,420,HulC,74
1,420,Wald,74
1,420,basic_boot,74
1,420,perc_boot,74
1,460,HulC,74
1,460,Wald,74
1,460,basic_boot,74
1,460,perc_boot,74
1,500,HulC,74
1,500,Wald,74
1,500,basic_boot,74
1,500,perc_boot,74
1,60,HulC,74
0,60,Wald,74
0,60,basic_boot,74
1,60,perc_boot,74
1,100,HulC,75
1,100,Wald,75
1,100,basic_boot,75
1,100,perc_boot,75
0,140,HulC,75
0,140,Wald,75
0,140,basic_boot,75
0,140,perc_boot,75
1,180,HulC,75
1,180,Wald,75
1,180,basic_boot,75
1,180,perc_boot,75
1,20,HulC,75
1,20,Wald,75
1,20,basic_boot,75
1,20,perc_boot,75
1,220,HulC,75
1,220,Wald,75
1,220,basic_boot,75
1,220,perc_boot,75
1,260,HulC,75
1,260,Wald,75
1,260,basic_boot,75
1,260,perc_boot,75
1,300,HulC,75
1,300,Wald,75
1,300,basic_boot,75
1,300,perc_boot,75
1,340,HulC,75
1,340,Wald,75
1,340,basic_boot,75
1,340,perc_boot,75
1,380,HulC,75
1,380,Wald,75
1,380,basic_boot,75
1,380,perc_boot,75
1,420,HulC,75
1,420,Wald,75
1,420,basic_boot,75
1,420,perc_boot,75
1,460,HulC,75
1,460,Wald,75
1,460,basic_boot,75
1,460,perc_boot,75
1,500,HulC,75
0,500,Wald,75
0,500,basic_boot,75
0,500,perc_boot,75
1,60,HulC,75
1,60,Wald,75
1,60,basic_boot,75
1,60,perc_boot,75
1,100,HulC,76
1,100,Wald,76
1,100,basic_boot,76
1,100,perc_boot,76
1,140,HulC,76
1,140,Wald,76
1,140,basic_boot,76
1,140,perc_boot,76
1,180,HulC,76
1,180,Wald,76
1,180,basic_boot,76
1,180,perc_boot,76
1,20,HulC,76
0,20,Wald,76
1,20,basic_boot,76
1,20,perc_boot,76
0,220,HulC,76
0,220,Wald,76
1,220,basic_boot,76
1,220,perc_boot,76
1,260,HulC,76
1,260,Wald,76
1,260,basic_boot,76
1,260,perc_boot,76
0,300,HulC,76
1,300,Wald,76
1,300,basic_boot,76
1,300,perc_boot,76
1,340,HulC,76
1,340,Wald,76
1,340,basic_boot,76
1,340,perc_boot,76
1,380,HulC,76
1,380,Wald,76
1,380,basic_boot,76
1,380,perc_boot,76
1,420,HulC,76
1,420,Wald,76
1,420,basic_boot,76
1,420,perc_boot,76
1,460,HulC,76
1,460,Wald,76
1,460,basic_boot,76
1,460,perc_boot,76
1,500,HulC,76
1,500,Wald,76
1,500,basic_boot,76
1,500,perc_boot,76
1,60,HulC,76
1,60,Wald,76
1,60,basic_boot,76
1,60,perc_boot,76
1,100,HulC,77
1,100,Wald,77
1,100,basic_boot,77
1,100,perc_boot,77
1,140,HulC,77
1,140,Wald,77
1,140,basic_boot,77
1,140,perc_boot,77
1,180,HulC,77
1,180,Wald,77
1,180,basic_boot,77
1,180,perc_boot,77
1,20,HulC,77
1,20,Wald,77
1,20,basic_boot,77
1,20,perc_boot,77
1,220,HulC,77
1,220,Wald,77
1,220,basic_boot,77
1,220,perc_boot,77
0,260,HulC,77
1,260,Wald,77
1,260,basic_boot,77
1,260,perc_boot,77
1,300,HulC,77
1,300,Wald,77
1,300,basic_boot,77
1,300,perc_boot,77
1,340,HulC,77
1,340,Wald,77
1,340,basic_boot,77
1,340,perc_boot,77
1,380,HulC,77
1,380,Wald,77
1,380,basic_boot,77
1,380,perc_boot,77
1,420,HulC,77
1,420,Wald,77
1,420,basic_boot,77
1,420,perc_boot,77
1,460,HulC,77
1,460,Wald,77
1,460,basic_boot,77
1,460,perc_boot,77
0,500,HulC,77
0,500,Wald,77
0,500,basic_boot,77
0,500,perc_boot,77
1,60,HulC,77
1,60,Wald,77
1,60,basic_boot,77
1,60,perc_boot,77
1,100,HulC,78
1,100,Wald,78
1,100,basic_boot,78
1,100,perc_boot,78
1,140,HulC,78
1,140,Wald,78
1,140,basic_boot,78
1,140,perc_boot,78
1,180,HulC,78
1,180,Wald,78
1,180,basic_boot,78
1,180,perc_boot,78
1,20,HulC,78
1,20,Wald,78
1,20,basic_boot,78
1,20,perc_boot,78
1,220,HulC,78
1,220,Wald,78
1,220,basic_boot,78
1,220,perc_boot,78
1,260,HulC,78
1,260,Wald,78
1,260,basic_boot,78
1,260,perc_boot,78
1,300,HulC,78
1,300,Wald,78
1,300,basic_boot,78
1,300,perc_boot,78
1,340,HulC,78
1,340,Wald,78
1,340,basic_boot,78
1,340,perc_boot,78
1,380,HulC,78
0,380,Wald,78
0,380,basic_boot,78
0,380,perc_boot,78
1,420,HulC,78
1,420,Wald,78
1,420,basic_boot,78
1,420,perc_boot,78
1,460,HulC,78
1,460,Wald,78
1,460,basic_boot,78
1,460,perc_boot,78
1,500,HulC,78
1,500,Wald,78
1,500,basic_boot,78
1,500,perc_boot,78
1,60,HulC,78
1,60,Wald,78
1,60,basic_boot,78
1,60,perc_boot,78
1,100,HulC,79
1,100,Wald,79
1,100,basic_boot,79
1,100,perc_boot,79
1,140,HulC,79
1,140,Wald,79
1,140,basic_boot,79
1,140,perc_boot,79
1,180,HulC,79
1,180,Wald,79
1,180,basic_boot,79
1,180,perc_boot,79
1,20,HulC,79
1,20,Wald,79
1,20,basic_boot,79
1,20,perc_boot,79
1,220,HulC,79
1,220,Wald,79
1,220,basic_boot,79
1,220,perc_boot,79
1,260,HulC,79
1,260,Wald,79
1,260,basic_boot,79
1,260,perc_boot,79
1,300,HulC,79
1,300,Wald,79
1,300,basic_boot,79
1,300,perc_boot,79
1,340,HulC,79
1,340,Wald,79
1,340,basic_boot,79
1,340,perc_boot,79
1,380,HulC,79
1,380,Wald,79
1,380,basic_boot,79
1,380,perc_boot,79
1,420,HulC,79
1,420,Wald,79
1,420,basic_boot,79
1,420,perc_boot,79
1,460,HulC,79
1,460,Wald,79
1,460,basic_boot,79
1,460,perc_boot,79
1,500,HulC,79
1,500,Wald,79
1,500,basic_boot,79
1,500,perc_boot,79
1,60,HulC,79
1,60,Wald,79
1,60,basic_boot,79
1,60,perc_boot,79
1,100,HulC,80
1,100,Wald,80
1,100,basic_boot,80
1,100,perc_boot,80
1,140,HulC,80
1,140,Wald,80
1,140,basic_boot,80
1,140,perc_boot,80
1,180,HulC,80
1,180,Wald,80
1,180,basic_boot,80
1,180,perc_boot,80
1,20,HulC,80
1,20,Wald,80
1,20,basic_boot,80
1,20,perc_boot,80
1,220,HulC,80
1,220,Wald,80
1,220,basic_boot,80
1,220,perc_boot,80
1,260,HulC,80
1,260,Wald,80
1,260,basic_boot,80
1,260,perc_boot,80
1,300,HulC,80
1,300,Wald,80
1,300,basic_boot,80
1,300,perc_boot,80
1,340,HulC,80
1,340,Wald,80
1,340,basic_boot,80
1,340,perc_boot,80
1,380,HulC,80
1,380,Wald,80
1,380,basic_boot,80
1,380,perc_boot,80
1,420,HulC,80
1,420,Wald,80
1,420,basic_boot,80
1,420,perc_boot,80
1,460,HulC,80
1,460,Wald,80
1,460,basic_boot,80
1,460,perc_boot,80
1,500,HulC,80
1,500,Wald,80
1,500,basic_boot,80
1,500,perc_boot,80
1,60,HulC,80
1,60,Wald,80
1,60,basic_boot,80
1,60,perc_boot,80
1,100,HulC,81
1,100,Wald,81
1,100,basic_boot,81
1,100,perc_boot,81
1,140,HulC,81
1,140,Wald,81
1,140,basic_boot,81
1,140,perc_boot,81
1,180,HulC,81
1,180,Wald,81
1,180,basic_boot,81
1,180,perc_boot,81
1,20,HulC,81
1,20,Wald,81
1,20,basic_boot,81
1,20,perc_boot,81
1,220,HulC,81
1,220,Wald,81
1,220,basic_boot,81
1,220,perc_boot,81
1,260,HulC,81
1,260,Wald,81
1,260,basic_boot,81
1,260,perc_boot,81
1,300,HulC,81
1,300,Wald,81
1,300,basic_boot,81
1,300,perc_boot,81
1,340,HulC,81
1,340,Wald,81
1,340,basic_boot,81
1,340,perc_boot,81
1,380,HulC,81
1,380,Wald,81
1,380,basic_boot,81
1,380,perc_boot,81
1,420,HulC,81
1,420,Wald,81
1,420,basic_boot,81
1,420,perc_boot,81
1,460,HulC,81
1,460,Wald,81
1,460,basic_boot,81
1,460,perc_boot,81
1,500,HulC,81
1,500,Wald,81
1,500,basic_boot,81
1,500,perc_boot,81
1,60,HulC,81
1,60,Wald,81
1,60,basic_boot,81
1,60,perc_boot,81
1,100,HulC,82
1,100,Wald,82
1,100,basic_boot,82
1,100,perc_boot,82
1,140,HulC,82
1,140,Wald,82
1,140,basic_boot,82
1,140,perc_boot,82
1,180,HulC,82
1,180,Wald,82
1,180,basic_boot,82
1,180,perc_boot,82
1,20,HulC,82
1,20,Wald,82
1,20,basic_boot,82
1,20,perc_boot,82
0,220,HulC,82
0,220,Wald,82
1,220,basic_boot,82
1,220,perc_boot,82
1,260,HulC,82
1,260,Wald,82
1,260,basic_boot,82
1,260,perc_boot,82
1,300,HulC,82
1,300,Wald,82
1,300,basic_boot,82
1,300,perc_boot,82
1,340,HulC,82
